thput,droprate,cal5,cal6
3.982169923294354,0.0002185302248926,5.295503428819212,3.748332559083124
2.8288252506865152,0.0004532405096769,3.634054618053555,2.5650977213485806
2.2037950710539844,0.0007110655737704,2.8775820420209066,2.0250921807939677
1.8208930051046113,0.0010215082584326,2.389753027072261,1.675300258084092
1.5721979823206151,0.0013673454525942,2.0616602015104823,1.4393616378219285
1.3674081485507057,0.0016997781054635,1.8474849739110475,1.2849091210482744
1.214243529197926,0.0020830526662981,1.66758621969705,1.1548094227210075
1.088295309623882,0.0024925288540807,1.5237587157143366,1.0499114700801349
0.9841303679240762,0.0030455932727815,1.377491989126303,0.9434601755569548
0.9000611105504371,0.0034948627427442,1.284744755309016,0.8750705252414402
0.8265324210475368,0.0040730738681493,1.1886984252737394,0.8037439492708395
0.7651213424755438,0.0046731803035577,1.1086701174052525,0.7456965214889405
0.712223743724311,0.0051813097860771,1.051812197229934,0.703674400631919
0.6642038259287553,0.0057258205566965,0.9992573164408168,0.6639844243714635
0.6250948486486735,0.0063637669191828,0.946536522706086,0.625589144247047
0.5884350625935881,0.0068941014340879,0.9084793765637964,0.5959997357354895
0.5565569047597181,0.0075934908843198,0.864536589864521,0.5639994904015296
0.5279679160074421,0.0082631931064729,0.8276924481025967,0.5353940140429769
0.5017847319263442,0.008898145148985,0.7964918953428836,0.5124015135635572
0.478886871011854,0.0094470587397751,0.7723896563030705,0.4938694121113723
0.4567526781994655,0.0102475391134579,0.7402053261273409,0.4694750903864681
0.4375276412298547,0.0108813618932077,0.717704399202279,0.4518559804524639
0.4196000304055423,0.0115471802530801,0.6957477437761952,0.4355851910367282
0.403206816237976,0.0122143500243012,0.6753802016724502,0.4194545773579909
0.3879179410583858,0.0128319754078861,0.6582237543756266,0.406707162648017
0.3740368623531281,0.0135651010076932,0.6395643480329902,0.3914724890612226
0.3604026267138258,0.0142891431455704,0.6220367798548886,0.3783067317118185
0.3481301764442267,0.0149041648449289,0.6081535524227449,0.3677806962600713
0.3370345759904324,0.0156744609457801,0.5924150932413462,0.3555283881803397
0.3264805586050996,0.0163106093602911,0.5801168915100049,0.3455240452096145
0.3166788964626904,0.0170310223872355,0.5670527837569406,0.3346194249786712
0.306978323817214,0.0178142659543062,0.553579893373378,0.3247156110867406
0.2976425774803463,0.0184966621016448,0.5423902109181695,0.3152981137047752
0.2894684195281209,0.0191504659474381,0.5324537052460672,0.3074434142149913
0.2816370676064069,0.0199048034934497,0.5215666290280021,0.2997215479670299
0.2738554237516469,0.0207188544719678,0.5103522017400993,0.2907001381912723
0.2666541271070541,0.0214559353538174,0.5007666787737375,0.2829345472784905
0.2599505625791125,0.0221564482766432,0.4921985508692675,0.2759609864865444
0.2536099587936959,0.0229196615349272,0.4833132295056302,0.2695850236489921
0.2474766101321391,0.0236309455507686,0.4753721408778777,0.2630175293447494
0.2413693280591645,0.0242208756035654,0.4689174326072485,0.2576761183347169
0.2359432372894299,0.0250486144871171,0.4604128446539641,0.2508620025294396
0.2307583479151241,0.0258848063710045,0.4522830442011478,0.2446548517155649
0.2255947225755879,0.0266735735675904,0.4450093880853844,0.2390036293776035
