thput,droprate,cal5,cal6
nan,nan,nan,nan
3.616238635830428,0.000339155502798,4.234600571470767,2.965924530376679
2.4779325422941785,0.0007013264217106,2.9136890065241365,2.0245601769894828
2.0072291840982093,0.0009908838684106,2.4297279094110977,1.6830873536643278
1.6161026325848755,0.0029940973509367,1.389249172955623,0.924386298406822
1.401987435069123,0.001728515097499,1.823507115222692,1.245641165656982
1.2318463004190228,0.0019965847891764,1.6997512362507607,1.1575026469578371
1.0855960861844325,0.0037233205726571,1.238771271337828,0.8016919478783042
0.9904090048542918,0.0028572157452996,1.4172887739567757,0.94430584164181
0.8965805281949712,0.0053961369711029,1.0328595731458938,0.6456815550743104
0.8041265022784411,0.0062362623319531,0.955659140720659,0.5876531150190064
0.7633222721045052,0.0052525760241266,1.044135995255989,0.6612811196670056
0.7023953598812993,0.0063100813408922,0.9481304766847268,0.5852963056087777
0.6622602530734627,0.0072570363832499,0.88668539564125,0.5389307276353208
0.6202554841221505,0.0100839525234005,0.7528735069495374,0.4227537039153044
0.5773778741039706,0.0090321954062059,0.7934704688665383,0.46375358755163
0.5486711054548312,0.0098438970251164,0.7584178121768388,0.4401015048181535
0.521298325654413,0.010029583664045,0.7510447121737057,0.4343083675546239
0.4909969664892551,0.0122915260773161,0.6762512360580276,0.3786030643426382
0.4694186556367039,0.0114120982536392,0.700897427843787,0.4038944444073202
0.4449789462549329,0.0118919178115035,0.6862616593279081,0.3898821304596997
0.426636598243781,0.0131648110097003,0.6529897459901391,0.3535849859114979
0.4108850407662979,0.0151826403154589,0.6064705207904825,0.3289807835908184
0.3961372050716062,0.0155898310706754,0.5980583096033419,0.3145927399550446
0.3828878337400779,0.0167437298584839,0.5765631835655125,0.3037221937496497
0.3636573487938953,0.0149190412218058,0.6096559812499776,0.3302803456901297
0.3516118940592903,0.0165392306787436,0.5773526212702483,0.3046962670710481
0.3408780155586932,0.0169428063278105,0.5695698761276452,0.2981766923907641
0.3296946071407068,0.0184352307331927,0.545111877338514,0.2877777425496258
0.318389775786129,0.0187122268712226,0.5421378478181931,0.2826500941670373
0.3087659049044259,0.0206104395349914,0.5139058244940939,0.2616979852793685
0.2997399560061642,0.021867407150295,0.4998887867930732,0.2499672479648246
0.291205549370401,0.0213265776140027,0.5056257165288052,0.2481927913408499
0.2848631849964956,0.0228462963386466,0.4872920526332708,0.240276023732857
0.2732607932878592,0.0243806799833925,0.4717830065607742,0.2288050902525849
0.2695235265489548,0.0239985441641454,0.4741211829570602,0.2291198542863073
0.2598654923567321,0.0256257312624744,0.458056150312772,0.2170062825487565
0.2539785182243282,0.025099437662872,0.4626174115166703,0.2206542667287458
0.2450982136815702,0.0263139719593894,0.4516112270457599,0.2080767993576578
0.2426046482042606,0.0262960692145241,0.4523417734341475,0.208691117604329
0.2375921096986694,0.02740066412162,0.4405702311371987,0.205909915620162
0.2299346088283384,0.0289918181193133,0.4293321130477688,0.1936778092857208
0.2237449279186768,0.0290324789446054,0.4274518901666864,0.1955139004405413
0.2188147269960735,0.0309125700487493,0.4129215029509758,0.1858952200144818
0.2136728938044602,0.0317489321851944,0.4060465305923083,0.1812426978402518
