thput,droprate,cal5,cal6
15.380066331219076,0.0002680041349209,8.659233409830364,6.122726496062766
2.0943600824882997,0.0089887640449438,1.4632611190060902,0.9257090408149636
1.4329023924267692,0.005050505050505,2.0195216066687465,1.2043450131669269
1.443695374497922,0.0099900099900099,1.412555713203543,0.816180892898754
1.3386062684592268,0.0166812993854258,1.1061960966220998,0.6132695774510384
1.4329023924267692,0.005050505050505,2.0195216066687465,1.2043450131669269
1.4865793244339531,0.0086922165152113,1.5364174162351572,0.9441297067552218
1.153766185380514,0.0112130479102956,1.3519166305558534,0.7568337905819156
1.4339997559074544,0.0106732348111658,1.3855218435748904,0.8198396097431147
1.10548349843293,0.0071902654867256,1.6910368388355883,0.9623145441309154
