thput,droprate,cal5,cal6
0.3174954056756258,0.0153465064631854,0.3677137008855509,0.1731228538033548
0.2858732108623511,0.0177984319676277,0.3413724100833237,0.1574946327021652
0.1838605840993175,0.0297364934491388,0.2639925447663315,0.1277058138545917
0.1139697007964838,0.0395671567817611,0.2295478024556784,0.091578828028944
0.0328307825004746,0.054240631163708,0.1953042684038675,0.0309620505578583
0.0150339597334802,0.0631276901004304,0.1811264903092739,0.0160011963080076
0.0283001087971305,0.0689771197846568,0.1736480564006238,0.0256858352208576
0.0204601045813832,0.0696942446043165,0.1718561122781009,0.0186227800403374
0.0965264931778572,0.0428131704132077,0.2207061975687277,0.0811834951750926
0.2439398428317827,0.0239840106595602,0.2983761339232336,0.1383557004848683
0.2664589315043317,0.022572445348246,0.308797808165916,0.1401040410682905
0.2747573567405222,0.0202222806786794,0.3273959905028396,0.1463953630004504
0.298821684855092,0.0190778533635676,0.3379740362714397,0.1516007525708112
0.3792121577588594,0.0132360306217357,0.4055752355439136,0.1848569721553474
0.4248672305736864,0.0108783582407289,0.4501427248323812,0.2086133401400203
0.5379450594314857,0.0081426648721399,0.5264486585855103,0.2535060888130406
0.7608219244629364,0.0046884110570344,0.7007443675949421,0.3409809394130897
1.1184357081796097,0.0029068119802757,0.9008580633609268,0.470160122472838
1.6914112210827128,0.0013656519783209,1.323878207740945,0.6844903632499368
2.460420631014268,0.0007658377454914,1.7767030483170836,0.9319078870486778
