thput,droprate,cal5,cal6
0.3240134336381814,0.0154009262875955,0.3669976947480544,0.1671739994453732
0.2919440049597424,0.017582961862308,0.3434661730962529,0.1588930735268012
0.1938797810698196,0.0291352508610257,0.2663057144607427,0.1262972676542789
0.0956134730433103,0.0426553672316384,0.2201970577233808,0.0791340015753957
0.0652328480398321,0.0507065669160432,0.2012099986817442,0.0548449148960526
0.0395136865448351,0.0650080256821829,0.179040598825216,0.0316182110593287
0.0253470741878419,0.0640732265446224,0.1812493347521261,0.0242642825730838
0.0176712658405634,0.0655487804878048,0.1779295400264776,0.0244532455382193
0.0771834099933004,0.0412467775955003,0.2243060781601208,0.0762839780443561
0.2514397557503988,0.0238445793083635,0.2986542816108529,0.1344751497124842
0.26827689624818,0.021682771623851,0.3150700159773867,0.1396117439842296
0.280883117383945,0.0202933041744388,0.3264761698591627,0.1462801759194507
0.321948888260521,0.0165080434599511,0.3630371863769217,0.1571481565601672
0.3680930475957065,0.0132399901744043,0.406786677107868,0.1730404644811956
0.4478986845231424,0.0103617524086529,0.4625485933186688,0.2060205328084474
0.5617732652663895,0.0072169598556608,0.5604510461069657,0.2533958768188469
0.7047095681875826,0.0047279501509603,0.6999644479581818,0.3145497727222934
0.9384965941583272,0.0032325922494982,0.8553023164805205,0.4169856523416871
1.4910524576234288,0.0014033339813374,1.3101222282724614,0.631205309184879
2.3025918482276766,0.0007514419029184,1.7982579176592963,0.932672277043317
