thput,droprate,cal5,cal6
19.42721070075615,0.0001821106625792,10.473125249821363,7.391195261355088
2.88074832977354,0.0081833060556464,1.540931470062472,0.9824341312863868
1.845994160174833,0.0151209677419354,1.16268734735999,0.6345377249423647
1.4638406840745708,0.0162187210379981,1.122650147730567,0.5657173409446212
1.4197340384729424,0.0120481927710843,1.3039958805405931,0.6356481053582528
1.46329129943463,0.0130072840790842,1.2550003893685877,0.5966285724912017
1.552641277228041,0.0126012601260126,1.27518809944458,0.7000148909907135
1.286122726293271,0.0158415841584158,1.135555096264166,0.5287800710725233
1.473336315113032,0.013089005235602,1.2510764598385844,0.5935096713147199
1.4515133333212018,0.013803680981595,1.2182592466260196,0.5674675912289998
