thput,droprate,cal5,cal6
3.9605979529865993,0.0002354990865836,5.102027309962067,3.5927396425528104
2.747687969672121,0.0004515182300485,3.634685568236658,2.5471205176161207
2.1185641887765736,0.0007707848039189,2.763009530622286,1.9185350720764085
1.7500926540891597,0.0009568311239514,2.470799853984645,1.7088504902313262
1.4876122750101242,0.0012899296457195,2.1253442679610677,1.4562722016811218
1.303653196113226,0.0016071621077659,1.9038425729102089,1.3072278067113487
1.1547408079129833,0.0020023743414912,1.7037463294263528,1.1454834179293485
1.0327618629445727,0.0023102998443311,1.584996765745435,1.065374996103349
0.9342966127325006,0.002770278156376,1.4454431310533888,0.9747784000436142
0.8569487127939475,0.0032829018712349,1.326678866261465,0.8810484879932355
0.7883850459409497,0.003626952864836,1.2609469148263992,0.8377083433669643
0.7332011331937294,0.0041111367217463,1.1833788780711274,0.7888580884400196
0.684938967959272,0.0046088351952189,1.1163172400812529,0.7357230601057679
0.6412783898092633,0.0051263263259521,1.057521456372294,0.6921804402299877
0.603104264570245,0.0057337836919159,0.998636791968198,0.6465010884681643
0.5714832467065498,0.0061493213840733,0.9637569646561348,0.6253544837740984
0.5401647493517197,0.0067103378518059,0.9213359225672128,0.5949988510548324
0.5135294452027142,0.007424093287344,0.8749069708202376,0.5609973258710479
0.4902218658177908,0.0079264284075001,0.8460515631009375,0.5388926899649105
0.4666097078360516,0.0086349296892211,0.8092752826788654,0.5122931584862754
0.4474938954197972,0.0092641332580565,0.7805273314907254,0.4921500864445076
0.4286793675461567,0.0098719423468406,0.7551655077010786,0.4740039664180633
0.4118829866943572,0.0105308202911898,0.730196141949653,0.4560909702063526
0.3966197473189043,0.0112380605741735,0.7061454803213832,0.4363644371738084
0.3814640829875081,0.0119347943912948,0.684270621550309,0.4187744906905207
0.3686637015081541,0.0127280775799806,0.6616818531862573,0.4026183892393725
0.3562705009976172,0.0132865070641537,0.6471035045197739,0.3921820127608211
0.3439485746519305,0.0140512858985213,0.6281903880877981,0.3761516558729753
0.3335072498280824,0.0147930231461336,0.6117251312312408,0.3661553805107577
0.3234089672120127,0.0155220834534927,0.5963254870277417,0.3537627593695968
0.3130236381858196,0.016324473310338,0.5805848859403362,0.3419142791866329
0.3042434122668276,0.0169919273086252,0.5682661711259142,0.3325788467826788
0.2956989038789755,0.0178563231986554,0.5537672733775062,0.3217733909298096
0.2875912422492304,0.0185571296567895,0.5423612490617494,0.3128870225568888
0.2797726475667176,0.0192944430174418,0.5311461242786477,0.3028008165145699
0.272674866643367,0.0201625391410851,0.5189282079046627,0.294863419708095
0.2655522504343828,0.0210225475082229,0.5073694447920563,0.2850200347841919
0.2589989823729849,0.0217897954434508,0.4976034154959211,0.2778815115466715
0.2528901643856475,0.0226643681672376,0.4873718990580703,0.270361906672441
0.2466182268477714,0.0234901847171997,0.4779594842409895,0.2633896962306226
0.2409856567443526,0.0242433795987044,0.4698456784088213,0.2561300436660456
0.2358105363000326,0.0250726699991486,0.4613960432452708,0.2498596624743743
0.230274537611133,0.0259116990852395,0.4532152765314522,0.2427979337237766
0.225455110167824,0.0267064320612394,0.4457964667536748,0.2375044342944062
