thput,droprate,cal5,cal6
nan,nan,nan,nan
3.612473310007926,0.0004195036948594,3.8341050301697215,2.653030717776559
2.385243102780476,0.000682527301092,2.957922919441541,2.04651694959404
1.8692370391741369,0.0010356065913313,2.3831299474731114,1.6109502003138212
1.571705872211615,0.0018473448083746,1.7719117463055,1.1925655697908657
1.3760895509108784,0.0043170578431104,1.1572153835454135,0.6985872249370751
1.183932578101898,0.0031118632963913,1.366230421379393,0.8292620591095359
1.0581365473794415,0.0043519500083691,1.1483845949873337,0.693013667601422
0.9546062789469856,0.0055304440308428,1.0209650169332345,0.5759181908907786
0.8560978662700414,0.005172460000536,1.0559453535349586,0.6243808329069183
0.7904993529509373,0.0050034998574132,1.070087724265452,0.6429329276644535
0.7397226166034004,0.0052293554692458,1.0477806228595334,0.6320555811631097
0.6873897039601391,0.0065736449727987,0.9317068534672992,0.5553649102301484
0.6468225691174017,0.0082476275649624,0.8328421421109801,0.4684166461298807
0.600441978823101,0.0079194025362137,0.8492245191423684,0.4770062895891813
0.5647067981683507,0.0087934049462902,0.804507407852498,0.4278980406376629
0.5438808743244777,0.0071315565291468,0.8947217790319834,0.5175066260621622
0.5137025529619372,0.0121238679520888,0.6844259105658049,0.3464519853299361
0.4809817446916776,0.0103402432419124,0.7391630754675272,0.3986236380186849
0.4646052193623514,0.0130390689138938,0.6584837646235805,0.3372907352080203
0.4374684229552429,0.011993342471118,0.6849972002467735,0.3471432377881449
0.4263233358355292,0.0130080526039929,0.6580591551309648,0.3256924163374188
0.4106799940809705,0.0139161716327834,0.6357717360554435,0.3176903478446383
0.3856120275927148,0.0158590738300883,0.5926884501604353,0.2882171113293233
0.3757629131544103,0.0158253491586824,0.5932401051978076,0.290321854241484
0.3594144152318603,0.0150130080912714,0.6072800222247756,0.287702896808616
0.3511565567400084,0.0154007533495446,0.5998103191541229,0.2953515673668423
0.3368622288095765,0.017144608999151,0.5688618269120753,0.2718401932764769
0.3240025286617587,0.0183709658352051,0.547899120425781,0.2575473240968537
0.3154309666042216,0.0196901150934108,0.5294147870325109,0.2437926241495808
0.3098762924309999,0.019675311179364,0.5287587195230223,0.2471947663774986
0.2962668268995577,0.0206397865817986,0.5177329786140369,0.2235074704014904
0.2903413358934831,0.0203944782297037,0.517759059926734,0.237152609879845
0.2817409974758136,0.0210102505958303,0.5094041535184715,0.2243360792871415
0.2751867773894877,0.0220346390045311,0.4969649319962687,0.2268916412151893
0.2701212829369716,0.0235029634171265,0.4810456181847931,0.2139791501125782
0.2620817959187264,0.02323356566899,0.482551308340448,0.2164465891183943
0.2534937681229884,0.0275159235668789,0.4430714726623301,0.1875496234966746
0.2495152561682396,0.026613213743743,0.4498360732469582,0.1967423395509204
0.2421035276913823,0.028963032224224,0.4296260134126513,0.1845120710513869
0.2374014342524578,0.0275119346591551,0.4420886402208525,0.1864748509271631
0.2295308463375487,0.0293996616524164,0.4256691653258529,0.178483383288306
0.2249950229663401,0.0293710734617042,0.4260693350753093,0.1763344439463047
0.2216416229076628,0.0284160158894957,0.4322749249965705,0.179081480875369
0.2161163910209863,0.0305314227688141,0.4162583841898041,0.1780134752579746
