thput,droprate,cal5,cal6
7.283277388392371,0.0017006802721088,5.294664918311647,3.4252418060599035
3.5365109716648595,0.0027479390457157,4.0387118956496115,2.6676401729714603
2.4763071227522295,0.0067257477448963,2.5946315060970875,1.3452281999268296
1.9276629983387057,0.010284749405173,2.089029962999941,0.9487675537861592
1.6230002979213132,0.0116570754020953,1.9679819580914104,0.9643846907231624
1.373152528689911,0.0156227808549921,1.6897742055559324,0.8116277553134978
1.1926931428242835,0.014694616616756,1.7437923833941325,0.8592702209441049
1.0336886110961632,0.0160780734395843,1.666606654952718,0.8025975398599771
0.9328351075822284,0.0182791214901306,1.5566071353574824,0.7317549372181921
0.8609405082713353,0.0207253886010362,1.4628811219386564,0.6601429602885391
0.7873869041731975,0.02292968230759,1.387312941385015,0.6069841066001155
0.7379202419912176,0.0248957247132429,1.3307159834457052,0.6006190535250471
0.6854081850664726,0.0275643922277451,1.2666821643832349,0.5492712324692008
0.6359104034000952,0.0285309460939009,1.241487477147342,0.5491848711950784
0.596620723246043,0.0329733163913595,1.1484172326580837,0.4612412798014392
0.5709102516620925,0.0334955089820359,1.1411494753477158,0.4697120162074608
0.5404316072724447,0.0353987806395421,1.1103336640112005,0.4495313235216162
0.5133939411219614,0.0393561023381074,1.0484495596323264,0.4122760445176212
0.4839862556449008,0.0404713430810043,1.03332091735819,0.4057228047737618
0.4560012667966627,0.0435131465251203,0.996736128556262,0.3832628245233885
0.4457572639001829,0.0444846292947558,0.984389122617754,0.376845542934226
0.4257610091728958,0.0469593378913278,0.9571466518803318,0.3585043482079295
0.403263855909991,0.049321376635967,0.9276748035641592,0.3404637949601379
0.3844848384976668,0.0511718040331859,0.9114078283234162,0.3213783727576725
0.3746722855859352,0.0550921202664586,0.8773288845032641,0.301285670115632
0.3599304308874317,0.055466571750608,0.8753803174227396,0.2806312622423678
0.349949218274818,0.0597443714821763,0.8410763735868622,0.2615908352481798
0.3358696069504285,0.0607163828537874,0.8330650646356366,0.261976105440686
0.3239174019911218,0.0653039709499824,0.8017153883110469,0.2502447130618083
0.3143262526923092,0.0639365301598413,0.810121334993686,0.2437171662718374
0.3056578743904053,0.0685097541267459,0.782095272122561,0.2285771440960674
0.2958811115092922,0.0651883670981598,0.8009355612315974,0.2347824025677016
0.2865898826088702,0.0709696092619392,0.7680317134720168,0.2177797513577192
0.2790912403681496,0.0706948291782086,0.7662213410543133,0.2119789226880232
0.2697219755782515,0.072461243685769,0.7576665026699481,0.2039926051977502
0.2636592747095838,0.0723085780080598,0.7562297713193722,0.1992614187708541
0.2549325439815602,0.0745280847145488,0.7451299494653969,0.1954544313021825
0.2504601756355528,0.0814415437003405,0.7092272988548548,0.179170007322367
0.2432676305913183,0.0828029130110671,0.7016325832239346,0.1713494272015674
0.2376292413944035,0.0847314014573801,0.6955775725944058,0.1696447723197861
0.2312138212482585,0.0817313161187578,0.7101842341035468,0.1704241995313441
0.2263208716752502,0.0839240147434079,0.696690717421136,0.1610883267531576
0.2214305392479973,0.0872279399358866,0.682514524698669,0.1527870485645535
0.2167122040621172,0.0859009744831859,0.6878611829613983,0.1525267443734993
0.212670182960098,0.0893325154742653,0.6733281727545958,0.1521510876225997
