thput,droprate,cal5,cal6
3.973502093328224,0.0002489683162238,4.956778066117825,3.4692953224474903
2.7559638303658125,0.0004461142139861,3.6574165565969663,2.552660313418349
2.1330068512556717,0.0006970383286334,2.906706788701667,2.0268372848440857
1.7439705304886115,0.001047793679899,2.361552661655584,1.6400227570729844
1.4992348616827422,0.0012798998548577,2.13444403630419,1.4690150405563207
1.3006875145392185,0.0016418425099481,1.883363688278864,1.295776298616926
1.1522395303585928,0.0019690218959538,1.7182802436387228,1.17133272006095
1.0324652850430678,0.0024434692994288,1.5413080257891374,1.0409877204177578
0.9365671245987536,0.0027975594734005,1.4387258305999702,0.9644614706888184
0.8559446554610717,0.0031141527427799,1.3620741020595448,0.9172183912386338
0.7875287738637029,0.0036309678673638,1.2604164033391871,0.8361677361778489
0.7344919971907811,0.0041364276238311,1.179826249763442,0.7769622664998861
0.684798838760614,0.0045158500332544,1.1279261786721728,0.7440234557489372
0.6411123328066134,0.0051212822090133,1.0576569848335469,0.6919927759597123
0.6037366232115181,0.0055893618881606,1.0115060379640095,0.6613581551849975
0.5706757256600505,0.0062711997741775,0.953936311323605,0.6199359742837411
0.5408220242698667,0.0067468568609642,0.9189339818048188,0.5941997024386363
0.5140810789200578,0.007336898631425,0.8802474930514618,0.5667960675654045
0.4894350464609947,0.0079599056603773,0.8440420042957304,0.5359826624079567
0.4668916778701877,0.0086899812207258,0.8066648339107594,0.5106424355199869
0.447493258751721,0.0092972558231712,0.7790925583780504,0.4905409392196954
0.4288334249404158,0.0098153131947524,0.7572372492136032,0.4758702443795712
0.4119939193118681,0.0106388562121075,0.7266225712739026,0.4505218312707487
0.3961157923048125,0.0113144092276215,0.7035640287938242,0.4346348939538139
0.3819088854752985,0.0118204967737758,0.6876337431693926,0.4239893179906128
0.3688059917767582,0.0125550639086259,0.6663934978502439,0.4078031980449136
0.3558975031625181,0.0133406200637916,0.6455741197770893,0.391099627116369
0.3443605617500845,0.0140804743797981,0.6274201558802258,0.3773832254231286
0.3333185028051134,0.0147718533709305,0.6120173273042394,0.3664685966953987
0.32277605814393,0.0155330433831901,0.5959537236952374,0.3526559078410562
0.3131872301488606,0.0162836922711222,0.5812858389343428,0.3428523884317981
0.3045379692346724,0.0170193924031838,0.567993874386844,0.3327206917891636
0.2952925537333223,0.0178786595602295,0.5532570954354037,0.3210037551452939
0.2876984790893005,0.0186095533443044,0.5415846557154532,0.312350332810505
0.2799355751820941,0.0194641491521848,0.5288478304827245,0.3028122134377234
0.2726645983055805,0.02014423967056,0.5190896863918061,0.2949953036650377
0.2656510917716078,0.0209732491844904,0.5080024394730484,0.2859223813946209
0.25907455367566,0.0219259070036401,0.4961596799712646,0.2768484497421591
0.252681057463523,0.0226752794119573,0.4871299603516227,0.2696275460863413
0.2468350573054272,0.0234444668181687,0.4785203266309789,0.2635120206485803
0.2409090445138614,0.0242076981647555,0.4701970485015923,0.2560592021249812
0.2355316682797034,0.0250890602060908,0.46114142865352,0.2488725350728245
0.2304060813351906,0.0259988247843774,0.4523335987339454,0.2428836622155067
0.2252495595437131,0.0268849376703074,0.4441469825812689,0.2363226495845737
